session_id,cluster
2dd4d938-1247-474c-a8bf-448551e3dc0a,0
2dd4f009-0afb-411d-aaf9-fdcc55d16c7c,2
2de2f5a2-6319-4c53-8384-a3894efc3f6c,0
2e01370c-4ed9-4bf9-be62-d349b0c5c438,1
2e1fe9d2-6efd-43e6-8c4e-887dc23ade0a,2
2e287cc5-889e-42e7-94b4-070e39506751,1
2e359a04-8d00-4d4a-957a-749318eaf229,2
2e403705-ccad-4d47-bba5-ba8a5cd4defa,2
2e43f76d-99b6-423d-8bca-d2f19768b4ac,1
2e47cd33-a3dd-44ca-8c2b-04601ae4ae4a,2
2e667a7f-5742-43ca-a1af-d19542df560f,1
2e6f6131-5f89-4795-b25b-2853f78744e0,2
2e72557a-b1d0-4a69-8904-af0df2da41c9,1
2e7e0aa2-7718-4c45-b2f8-7a5b8bcd1548,2
2ea758d3-06d5-4be7-8741-8eda6a7a5b83,0
2eca0225-00d8-4333-b1a0-1a3db6068413,1
2ed84a3b-df0a-4be7-b4d0-b26c4796ae19,1
2f295965-0d5b-41a7-8c7d-ff064d25b2e0,2
2f2b9cdf-852d-4b25-90b2-ca76f200a13e,1
2f2ff594-3007-495d-b8f5-2fa25cb8899c,2
2f6a04cb-3c73-4189-87f9-5f36e745e48c,2
2f7e567e-d286-49f6-a8b3-36554893b5be,1
2fe7afff-32f8-4ec3-ae0e-ed9a8a641ffb,2
2ff6af87-b682-426c-a245-cd7a7fbc7b86,2
2fff82b2-a967-4dd4-81b3-3c63f0a7d1d7,1
30033313-b7b6-4061-9d8d-8182c0280f96,1
3054a9b4-659e-4901-bfef-ac82fe9a09fc,2
3060bdfe-ad63-4460-ad5a-ae255e1e7d83,0
306e059e-611c-4d22-bbb3-ce8464180c94,0
307623e0-fe1c-4fde-9b2b-bf067cdbf565,0
3079e5b2-5e8d-4823-bbe1-10b719af594b,0
30ca3865-f097-4f42-a4ed-872b3e1cef6b,1
30ce37fb-5ab8-443f-8a10-fd78f609bc7a,1
30d42102-a379-4175-9e29-0f027d1b7744,2
30eb1418-0864-4f94-a634-c4906c043ae9,0
30f8d0ee-273a-4add-86f7-a9a9836bdb9e,1
30f8fda3-d2d8-449a-ae50-39d7870970db,1
3109bf09-e081-428a-abb4-78c2505ad7c7,2
3115cb9d-4f89-4506-be17-b6a721395c08,2
312c30ce-7010-4084-aebf-7609c4fca8d5,2
313f35f5-6425-4567-94ae-476a8e5b1378,1
317e6b15-8a9f-40d1-9939-32ea31f9f998,2
31b6407c-d697-4c04-9a87-1b1a402811dd,1
31b7a416-8c80-4d4a-93f3-49d90042d486,2
31d76c57-18e0-4b5f-8062-f0f318a14bdd,1
31fcd01a-c16c-4c8a-ba4f-fc39a466431a,0
32076041-dc04-4b93-8fc7-41bb332c0d9f,0
3229608a-4ce3-452f-a3eb-203342d19be0,2
322d6fa8-6c0b-448f-a458-072c48f14376,2
3262a046-7b52-4f20-b559-da6854da87ee,2
326f6227-755a-4945-aba1-dea75fafe525,0
3283f234-ea3e-4883-b18d-6265e7ea299c,0
328575e8-d011-45ea-bba2-37edc2e1f136,1
3285e6b6-19f4-48f5-b355-cd4ed8d34aee,0
32aab7f7-a7cc-4c2b-9727-93b995ee4b07,0
32ec7bfd-f5b6-48e0-afbc-1b20f9e814ef,0
33014a4e-0cd0-43da-9a23-9de02a783e9c,0
330c631f-ca64-411f-b6b3-09e0a5df285e,0
3314624d-bc00-488e-b73b-f76f479e73a5,2
3318effa-5b06-46db-b4f5-bed3c636a41a,0
3339e5b7-86e9-4eb1-9372-9a1623247032,2
333c1d2f-d8ec-4a15-9b79-c6bd1b199eee,0
3346b282-6d7d-4098-889e-f3a223893e9f,0
334d05f7-2727-4e0d-adbc-8989d0aaa709,0
33717f5f-6c00-4209-8713-95d3b468f838,1
337eb084-6f1e-4279-810e-fa70c39c9e2d,2
338c1b74-71db-4005-b19c-1542a56d5936,0
344beadb-18ed-4e6e-9aa2-c0aeae8b6d79,2
34530bd2-a85b-4f2b-9690-90c25a9a083c,2
34659725-f572-4b15-bc29-cdc75adb7236,2
349b9fbd-a9f8-43e1-bcf8-33702982d8f7,0
34b820b3-12a3-4c43-81ce-2df126c593cd,2
34dc210d-843c-494f-b0fb-ebda8b15b509,1
34ecd8a6-3a2a-4242-bb11-118283749e4b,1
34f4bb92-0ae4-41b2-81ab-1b515839e2b0,0
34fe0dc1-0842-4b1c-ab78-1d39cd377530,2
35274933-5618-4720-aca1-65bd7e83448a,1
3561053f-8b16-47d3-8e3e-0796c7420015,2
3570a66f-3336-43f3-891f-755375c32ccb,0
3585d51a-d7af-4b0c-8d00-0cb3821241aa,0
358e95c2-1f5a-479f-b7ad-4749af93fc7a,0
359cbd15-87e6-4073-825d-399719c7f2c5,0
35a63ddf-01ee-4bea-8261-29b99e7fdcc7,2
35b6c663-865f-4d1c-bc2a-ba270332bc9b,1
35e676e3-1b2d-4521-9fe3-d3522af92ae3,1
361717ba-8325-4beb-a813-6c52766ff8a0,2
361ae819-234c-4363-9d64-c0d40a94fbee,1
3637c6e3-5866-4b70-afa1-797b3e5c6602,1
363ba92d-2888-466a-902c-a750baa7af35,2
364e4752-7177-4901-9f02-a06cd060a10d,2
36525a43-a111-4344-8640-b2b0499fc09c,2
3673b2fa-93ad-4ebd-892a-470a49ca1322,0
367c27f3-8b8d-4e11-a253-26cead1e26f8,2
368a42d1-e8f9-4165-a555-c1502446dc12,0
36a80efa-57fd-4986-8791-3a7bbc7412d7,1
36d87e85-4fcd-4cd6-a633-6fff67e1bd54,1
371b7210-a8da-4b41-b4fd-7bded602d85e,1
372ad7c5-aed0-4740-8ac7-6f5f34ad53e4,2
3777753b-d8e7-44b7-bda5-fb6323397f63,2
3784036d-6940-459a-bf76-7f057ca77846,1
3789a9e4-dd6a-4770-ace8-4e124b160ac1,0
379e6f9d-3cde-4ff0-804e-fc0cbd7f667c,0
37a1f42a-5099-4a92-8c25-8dae9b262a49,2
37d90346-6a1a-40a2-bd92-03960851a69b,0
37deb639-afb7-4dc3-be83-c628001785e4,0
381ac5b3-2159-4065-ae2b-2e04db71cd0d,0
382f98ff-961b-470c-837c-d1201014eb3f,2
384199e1-81fe-4cab-b2a4-0aa8faad9c28,2
38434dc1-671e-4d59-87aa-54c8c3d66457,0
384ce959-94cb-4e4f-a8a1-61a3c9e8b1cb,2
386c4532-b7fa-407a-94d6-db0185c91e42,1
38a4125c-e121-4dd6-8013-d619963c6381,2
38e2449c-e960-4979-9ec4-eafa162a78d0,1
38e957d5-e4b5-484a-a76d-6593ff6a2f34,1
38f52bb0-4057-4bfd-a077-6156f18702c7,0
38fd524e-409a-48a8-bb3b-1341df016a1c,0
3910e888-1bd3-41ea-9b97-a7ba03184110,2
392dc29e-45c2-40a0-ac38-e9046e1f579d,0
3932c2f9-3b0d-4a79-835b-b6ce0978f006,1
395075a7-a2ad-4593-92f7-ab6de6ae1b6d,0
395136a5-0de3-4bff-b5b7-01bce0fa0189,0
3952decb-5918-437e-b3f6-78d32f4c33dd,1
395495cf-7fce-4422-8395-7f8476986209,1
3983276b-55dd-44ad-bd89-f2a77cf79a6b,2
398b4ca3-e731-4095-96a5-c81b7aee2413,0
39c3dd7c-8b88-450a-8512-1bdae1d4ef8e,2
3a131643-3d02-4a57-bca7-b58cd5f81128,0
3a17d6d2-05bf-42e1-a839-5844fabbd420,2
3a2ac2c6-c63f-4858-a145-4e8a7ef84ec1,0
3a47670c-5308-475f-a048-9116532a0ca7,2
3a7491e4-bf90-40fb-b519-7ac143c63527,2
3aa046ee-046b-4d88-835e-ba54347cda1e,0
3abe43bf-2338-43a9-a1cf-7359b11eb9ce,2
3afa071a-d1e5-43ec-9eba-dea64ee96138,0
3b0ffa47-a692-4de4-82ad-a63a8ede1f7d,0
3b450f7f-b79e-49c3-bf49-837eda91ef49,1
3b561de7-a2bd-4b72-9f59-034ba8ce7c50,1
3b5a864c-bc5c-4e0d-9bc3-41b1eec635c1,2
3b68186d-6a81-4489-aebd-a4d70a18a9e0,0
3b69cd9a-1484-4b3c-9e74-dabc820fbef6,0
3b7debcd-00ce-4511-bce2-f4194b3710ea,1
3b8aaec1-353c-47eb-a32e-b6265ff11e5b,2
3b8c2a5a-9913-46ff-b415-8360d46adf7a,0
3ba866b4-7ec4-4b7e-9422-622351d65c7d,2
3bbc42ef-6671-4f10-acb9-faaae50c55d0,2
3bf4ccf6-ba41-41bc-8844-9f100c3e9a23,2
3c35c0be-2013-40c4-8f76-e1016e341646,1
3c5a55d4-2699-449f-96ba-fba310481a23,2
3c7632dc-5e03-4466-8eb5-f2754590b46a,0
3c7eaaa0-59c4-4a94-927e-6129959eb21d,0
3c8337a0-7879-4946-a6d4-b7e60025760f,2
3caec25b-3ca9-4e30-a303-89d116856f53,1
3cbe079c-0ee4-4fb5-a76c-70e5f0b11cca,2
3cc0071c-9d90-4771-8e23-ef9ed2724f3d,2
3cc6da6e-a0e5-491c-9ad3-87cf02f0f7f1,2
3ce88ee0-7725-49ec-bc14-784b3e670df8,2
3cfba7ae-4253-4b3e-b1aa-b183fce4078b,2
3cfc9819-8539-4efe-98ec-975acbd6ed40,2
3d2da011-fccf-4f50-92f9-a7ce6583d5a6,0
3d5daaa3-8c87-45ee-bec3-f388c715d029,2
3d799395-5d3c-416e-9d8a-ceb56fd065e4,2
3db1e622-3323-420e-b5ac-2a972e624be1,2
3dc35116-9eea-4b72-b2a6-b08f0ca206ac,2
3dc6b258-5fab-4d8c-bbed-f9386b8056d0,2
3e129b91-2508-4c19-9fce-545064e2f6e3,2
3e1f04b4-c563-49da-a4f4-122608f368aa,1
3e2c4db8-fe30-4e4e-91a4-e1b72e8874f0,2
3e338017-4d3e-421b-ab61-13f8e6e70521,0
3e44ed1b-6c84-427e-9c45-959b8ccaad79,1
3e718353-1c20-4f3b-91b0-c8da4f9a662f,2
3e7d88ad-6677-4e95-98da-ae543aa3fb2a,1
3e81bba0-2901-48db-9f3a-fbb3fbd345cf,0
3eca74bb-35d9-4a4a-8a52-1daf48fefff0,0
3ed0244d-3a8e-4d74-8d7d-9a01bc547fd3,0
3f002759-3c86-4fdd-97d3-fbe467cc313f,0
3f03f6ad-89fe-462a-b7ed-770f9478126e,2
3f0502fe-2709-47ca-863b-7b61d35da037,0
3f11f2a7-3a17-4e7e-a677-a81f75825041,1
3f3306d7-c218-4c8d-8058-2b002a6d2e10,2
3f60ce71-3c1d-4571-9258-9e78ca5f8dfd,0
3f657179-b499-4b9b-b9c4-2fb3712f8219,0
3f72f5ac-119a-4f42-a9e6-1f1449504f31,0
3fb4846b-98dc-423a-8cef-a45fd5ad9af9,2
3fd9ae0b-625d-4342-bd46-ba83221e4695,1
3ff374fc-a307-4355-af9d-66cf003c3f23,2
3fff9b5f-06b6-4126-8595-01aadba80822,0
40072b48-b19d-4167-8e8d-5dc5369fe9fa,2
400ae072-8eac-4d5f-a457-60c9c8dd32cf,2
4045269c-1d9d-4d35-b773-ce89aa0bd414,0
404c2a5c-86ee-496d-8965-24725b7cdc26,2
404ee9a8-3dd0-42a9-86b4-372787089bc7,2
405a9014-5556-4867-98a0-08629e41a291,2
406f8eee-0aaf-4caa-a778-5c9d7a7d9b53,0
407dd24e-4d07-40f3-989a-3c57b4a9d64e,2
40a1370d-fbfa-4c24-91ff-3617a337f10a,1
40c3da3d-202a-4b7d-ac43-b91786d4820e,0
40dc2d4d-4cc9-4329-8087-51212842a7a6,0
40def12d-fa4a-4b35-991b-9b1a61052b23,2
40f46855-ffc1-4226-9db8-515bedd45b1f,0
40f52f46-feb6-4b9d-9092-4cf226d4ec7f,0
41007f6e-920f-47b5-a2e4-51fa421366e7,0
4105ee04-56e9-4737-8729-0c948a936695,0
4116971a-1d04-4d09-a8c7-b62700877624,0
411b54c5-2217-4cef-b7bd-39a504fbcad6,0
412feff9-7ed4-45f0-aad0-e32308b913ae,2
413049e7-b6cd-4df1-965e-90ddba5487f2,0
4131b5d8-afba-4592-af4e-c10a02dca699,2
4182a677-615f-440f-bdc0-ac46ec6b5422,1
41888fd9-5fd0-4088-941e-dfba66a9693c,1
419ba48f-5bde-45b4-a376-f6c9d21251d7,0
41be8670-1638-4442-b174-86f40501ea32,0
41d16945-93da-45e6-adf6-df135c45e1b1,1
41d7798c-1815-4ef1-8d07-a56708747be6,0
41e7a1c2-eebd-474f-8ddb-7107819785e8,2
421baa18-9d4e-4c43-bdb0-bb78677520c9,2
421df9c7-70b5-43a1-a8c2-04c8cbd04bfd,0
4266d7d7-d879-4a1d-80e9-d3c19440470e,2
426b079f-db73-4eb9-b1c5-03738c1280ea,2
427dad5a-f263-4039-84dc-7f10d1193c81,2
4298ed0b-d04c-465e-b5a5-f8f95e3d52f8,2
42af38eb-a774-4b2e-9ad4-ff2e85f14e9b,2
42bd6a80-0cc9-43eb-8a0e-4c9aebe1c9b9,1
42cb3a41-b283-4de0-a09c-4ad3ab5b0a64,1
42e9ba28-ca62-4667-94e1-df026ac29af1,0
42efe309-cf07-403f-95d4-be00c3af0937,0
43301f99-0f43-41e4-b9c3-d26c941d4688,0
43afe1e2-7b53-4160-9101-6aeac90e684c,2
43d8de1d-280d-4e83-80bb-50df68c25a6e,2
4416d3cc-fb21-4804-a762-167486582d5e,2
444344d4-05d7-42b4-82e6-a5fb99d57908,1
44482de0-ba3a-45d4-9764-69704f005cef,2
4458cc48-f037-4c1c-b3d4-a5e6adcf73cd,2
44605d84-ccd1-434c-bab6-7783939898a7,0
449855c7-d0f2-4288-a872-43566ca7afc9,2
44ab4cbb-94a9-42e4-98e2-1062ba8fe47a,0
44d4584f-cefa-4b19-986d-769d1058ca0b,1
44d6d101-eb76-4b6d-b477-c92c86f37658,0
44f3e3bb-cb7b-4399-8800-b4aaeba80f42,1
45251045-f38a-4a0d-b876-7b4e2dd6a9fd,2
454273dc-2ee7-43d1-84df-be067b00c2b4,2
45713557-7108-4350-91cb-b8008cb04208,0
45732839-f853-4985-8078-fb5e89c2a468,1
4594230c-502e-454a-be88-72558aef851a,2
45a81846-4c21-41cd-bacd-72a61195c4fd,1
45ad636c-0576-426f-b401-7e3d19c604cf,1
45da9869-2f69-463c-a07c-b4a8d54d77be,2
45f42ee2-cfca-4dd7-85a7-315ab92b5755,0
4611f803-2b42-4bdc-a587-f879d1e09311,1
4625bb3f-fd8a-470f-9e9c-253f644474af,0
462c007a-c022-4b39-b0a1-7706bb7ae55c,0
46320e73-711a-4c8a-82df-e36a24b6220e,2
46354442-cf0a-4255-8fc1-5d8ede83de0e,1
4635b4c7-b26f-4ad3-86cb-7d598af04ba0,1
4636ab03-be1e-4f61-8762-c5e7da372245,2
463b9b2f-c3cf-4f48-b52c-fe7d3a255d95,2
4644a525-5c53-4421-a01d-1789c0a72f96,0
464d1d72-4e65-4977-9bb4-8bb0a4fbdc5a,0
4691346d-282e-4762-a529-4b183f12b7be,1
46c870c2-c570-49c4-b4f6-5699a0cdede0,2
46cc3e53-1aab-4254-9041-aacd35e514a5,1
46dc07ca-09a1-4952-bc9a-64fb0bc73ea2,0
46e2506f-02be-455a-886e-96fe9813f502,0
46f464ba-844d-4c2d-a83c-0fd4faa407c9,0
4702f907-19d6-4319-88b2-013644141fec,1
47367e7f-846d-4ed8-87b8-f8893df2bede,2
47524542-50fd-4ff5-888c-e6319ab8e11d,1
47a0ca36-53f7-4c67-91bb-58965b8522ab,0
47b89975-507d-4260-bc0c-e8681c9d8990,0
47d38938-b222-4a95-abcc-3ff1e9ddeedc,0
47e30d26-c0b0-4d21-a565-74ff8023aa10,2
481fa5a3-9492-4739-9dc4-41e774bf328d,1
482faf14-741b-4582-9d6e-2c66d6f8c706,2
483032b2-01af-43af-a003-e0ee52e773b0,2
48569aab-cdf2-4417-a7fb-9e8530f0e6c4,2
48857ed6-e3e5-4e23-885b-07a4fda5b281,2
4888ce67-90c6-45e0-a778-e91fb4eae1ed,1
489b3043-b0d8-4b93-b5b1-4a32aba81181,2
489ca8d3-deb3-4450-b390-d76ada53dd09,2
48bd4494-4fc2-424c-83b7-d7fded1ef841,0
48e7d78c-df60-471f-8b63-f2f670a58dd6,0
48f6e88e-f69b-46a3-8d7c-727e09555c12,0
48f867be-6d3d-49dd-87ea-b1fcbd48f9f7,1
48fd9e72-22e2-4100-9af6-9332c4350cb7,2
490f5f8d-0546-4c62-bac0-a87ba8624bec,2
49186144-1db0-4826-bddf-f4a118108fc3,1
49486c5a-480c-4d21-9f5f-974f1dfbe0ab,2
496034cd-3ea0-47ee-935c-e0660dbec7c6,0
4966ece2-881b-45a9-8509-fb6d41fafca4,1
497a1c79-36d9-4d62-af89-6ebdd46c5978,1
499ab9ad-ca02-48b9-b196-f622c8f55cf1,1
49bcface-bbfa-4a14-8c7c-a5dc2946f511,1
49c61afb-9f1f-4759-9443-0068e4a17727,2
4aad5041-306d-439d-acbb-78d56cfa173e,0
4aaf5c72-8cd9-41d7-be30-75e1aa27d16c,0
4ac75e8e-08da-4978-bd30-bcb7b37027ae,0
4ad2e0cb-35aa-4842-b3be-51829e3fa49e,2
4aeff14c-dfa8-44b8-be1e-d0b1a700b704,1
4b2f2897-deea-4207-946c-072a569a004f,0
4b78ad4c-d502-48d7-a599-453a090908ed,0
4b8121fd-fb6d-456c-a1dc-86aec17f1cbf,2
4b879ef1-49de-40e7-956e-3ad67042cd59,1
4bea982d-bf87-4c78-a46f-3bfffb3dc661,0
4beb3282-dc69-407a-b6a6-c4097022f269,1
4c1ab908-06b8-4726-afba-9927c8223f65,0
4c1ac71b-548e-472e-a7bc-b2ff7ad332bb,0
4c29e69f-e5b5-4229-bbcd-4659b6094ae4,0
4c3187c1-b483-4df5-afda-63561e1ba58f,1
4c3aac9c-c53b-42ac-9031-df544c92f72c,0
4ca2339f-4b59-477a-874a-76e5d58e5f43,2
4caddbd9-b337-47f1-915f-5d1d17bf06b1,2
4cc800f8-c737-4466-ab22-7c9df43bf87f,0
4cdaa6b6-2a78-4f04-88b9-19165782c3d5,1
4d0c70dd-7e4f-4799-9456-fc77dbd6aa7e,0
4d3dbff7-263d-4c64-80d2-10eb9970e1b9,0
4d510e03-49ae-4ae8-86a6-919ba0474a56,0
4d681952-0a2d-45ed-8191-98e82d5d169a,1
4d7e6586-90dc-4fa2-be0e-3835277c7e69,1
4da5d8be-bd42-4687-ad30-6b9168ba5eec,2
4db42d9b-c855-470a-978e-cae8d0e657ee,1
4dd1f5f2-fe15-4d63-8c4e-b8d2c9f05ee8,2
4dd688e7-3139-485d-8d90-1c2d87dbc1ea,2
4dd76d73-26a4-4a8b-9538-3ec5bc9d6cfd,2
4deeec70-2b76-4b3e-baf7-40ac220d2715,2
4df10248-7510-4c8a-92a8-f9ae63cd4586,0
4df76b99-f38e-4a88-afe3-4258fa58353d,0
4e103cfe-ca35-412d-a653-6033cc8c80e8,2
4e1d5d29-9201-4a10-b4c0-f058ea7e4ad8,0
4e27d8e2-fe4c-4306-b837-540e5712864a,0
4e2b72b4-f596-4fb7-890b-261c62ad3667,2
4e30384c-0a84-496c-8f9a-e3456950b587,1
4e3506f0-a3ee-4324-b471-5d24753610bf,1
4e4461a9-0ee9-4ff2-b098-1f413809631c,2
4e85780e-60a7-403c-8c8a-3a5a1ba45a97,0
4e87cdc0-bcf8-403b-81f8-1495d738adfe,2
4ea7773b-e550-4a8a-8b98-d96094c22160,0
4f1a8b57-3431-44ae-b552-78eb0ef9338d,2
4f1dbf82-bf0e-4e69-9b4b-1293744aabf7,1
4f3d9309-61c8-448a-a306-cafd2af96195,0
4f6a6344-8b48-438d-89f0-b659c90d7a32,0
4f982c4e-a44f-4c86-ae3c-2b903f119041,2
4fa528d7-e2bc-4d81-8431-c4bc288d393c,0
4fe8277a-c730-4eea-8f68-b03a2c4de449,1
4ff00e58-7710-4f0d-8f2b-e43183978083,0
4ff06f34-ce5c-4097-aad3-220fe2ee3192,2
5000e85f-36b7-438e-bb93-8b7ba75af451,0
501803be-0709-4c42-b70e-695ef3fc87e5,0
501aa140-55b7-4fbf-9f7c-6ca37068c628,2
5085ae62-999b-4c75-8eb3-43d1368100da,2
50bcd85e-76af-4911-bec6-4b0d4c9b4735,1
50dc4af4-83be-4021-b54a-beb624b2a534,0
50e1fd40-e6aa-4d32-b5ed-1262a24a27e1,0
50ea0381-d9ff-4b07-855a-d95f69ecb66f,0
510d239e-ecf1-4c7d-ac8d-575541ec2d35,0
5113e852-5d6e-4e43-b3c2-6d570e547f07,1
514737f9-9e10-466c-a27a-be0d882f8dbe,2
514a145c-6871-4fe5-bfd4-4e7d37d73c4f,0
5161904c-0a40-4348-9c12-0492be257f07,0
51892d17-8b22-441e-94ad-952f052a9b09,1
51a24992-8237-4e77-8345-1c0e2429f963,2
51cefa0f-093c-4237-b9a4-3f6e298e33a7,0
51d515ee-152d-4f08-887d-0dc15863de0a,0
51d7ab73-613b-4ff6-a00f-61b6f1afb933,1
5206d13f-4461-4387-8a5d-d54b8cc780ba,0
5208942a-7f6b-4432-a032-f825a15d055b,0
523cb558-316a-4faf-8507-82d5ab357978,0
525cb7a8-74c0-4824-a221-2f8e7b9edc92,2
5262f707-3316-4e09-b8b8-1b551bad5beb,0
528734d3-1578-469a-b346-cdce5d5ebe6d,2
52a54100-abc5-4832-b1c7-cfb6caa270eb,0
52cb9ff9-dff1-4a91-8f45-06878c45fa90,1
52ecaf42-513b-4191-8786-9f5c347271b1,1
52f7ff22-c1fd-4dae-84c2-10e00ecf79e9,1
530d88a2-9b86-4876-bccf-5004ee5cc707,0
53190ef2-da72-4fa0-876d-4e74cbd3bd8c,2
536e8362-bdb0-4b44-82c8-2f4899835a0e,2
537bc8e5-2328-4bc0-9f36-b2c5e2946cfd,2
5381ae2e-27cf-456b-860f-a85ce0f0db98,2
5399d0f1-27f6-41be-9cc2-903b3fd7f102,1
53a194e0-52e2-489d-bcf2-fa9878833a67,2
53b070ae-d67d-4ab9-8cd6-ac19f266ed90,2
53b1ad00-5e8b-40f2-bcca-8e6b08aa606a,0
53c0da78-df56-44bf-a93a-abd2e5631476,2
53e95363-2363-46ed-a5ce-cc19af1cc418,1
54321464-2f67-451c-a6b9-551d7bce946b,1
5455a57e-112f-4841-bc04-0c17715a0036,2
547e461b-0c24-449a-923c-3d17d2237dbe,2
5493a134-a043-4924-a049-4da6a0d13499,2
549d9fbb-bd06-4125-b4f5-4ebd46ae77e7,2
54a504b3-db87-4a5d-b6cc-b769ecbeb323,1
54af998e-bdd1-4167-a96f-11e22cf5eceb,1
54beb3ef-b111-448d-b819-1e774e8670ef,2
54c2bc68-6d48-439b-9d53-c7907d2a44b2,2
54d4bf28-4b57-481a-8b55-59f8d8956d5a,0
55031ad8-7579-4b6c-a6e2-2637de24fb08,2
552d64bb-a399-40e4-a814-da0eea0359aa,0
55537ed8-d842-4524-9cec-3009f4aa4aae,0
55615e3c-6fea-4672-adab-4d1958d4461f,2
5566ae0e-4c4b-4545-887b-57c7e1394737,0
5579f2e1-b73d-47a7-b299-8be06f1d392d,1
5593f46b-6ccd-4d13-b40a-b82b64bd2e32,0
55a57739-2dcc-45b5-83b4-9f44489878bf,0
55ada266-6d3e-482a-9812-8f7f594087ce,1
55c5cc59-8d23-4ea7-9153-a4561fd0e46f,2
56572898-d609-4733-9696-4216ff29bfd3,0
56742ade-f50d-495b-9d4e-da3bd7f61994,1
568aa32f-aef7-4f65-b98f-580daa535e61,2
56a2fe1f-28ab-4769-bd1d-d4e3e349ee6b,0
56ef6c68-b4fb-4137-a568-7a61eb4b83bd,1
56fbd518-b74f-4ef2-ad69-b8faac182bcb,0
5732eed6-232b-49f1-921e-e35bb5fbd5e3,2
5736dd01-f7ff-4319-a5b3-1931d61acff3,2
5752b1e9-bba8-4801-96b0-badad1b6f6ef,1
5759847d-7379-4fe3-9314-e5d151ba7fc6,0
579ad7b8-251d-455c-aba1-c6a9aeae4d3d,0
579f0a53-55ac-4542-83f1-93903832804d,0
